A,D,M,Q,Y
1,-4.0,0.2993125156502088,1,0.0
0,-5.0,-3.1782804438616954,1,0.0
0,4.0,1.5518768523873192,2,0.0
0,-2.0,-0.9215034067815886,1,0.0
1,-2.0,1.5352624584974215,1,0.0
0,1.0,1.6955994346792282,1,0.0
1,3.0,11.874812424135763,2,1.0
1,1.0,3.0,1,0.0
1,1.0,3.0,1,0.0
0,4.0,1.7528079892960924,2,0.0
1,11.0,12.523051220042536,2,1.0
1,-7.0,-1.8250595666636906,1,0.0
1,2.0,4.073852505526623,1,1.0
1,2.0,5.008107677512076,1,1.0
1,3.0,3.3286487925295902,2,1.0
1,-4.0,-0.14072809056050772,1,0.0
0,1.0,0.8526621979171672,1,0.0
0,-2.0,-0.9168927065528856,1,0.0
1,4.0,8.32172296225854,2,1.0
1,1.0,3.2992495185666924,1,0.0
1,1.0,3.0,1,0.0
0,0.0,0.9093088464376275,2,0.0
1,-4.0,2.184603155453577,1,0.0
1,1.0,11.390937633372307,2,1.0
0,6.0,4.20787330621558,2,1.0
0,4.0,3.4045535473510595,2,0.0
0,0.0,0.7223732435184091,1,0.0
0,-2.0,-0.9950591855226094,1,0.0
1,-1.0,2.282142246159096,1,0.0
1,-2.0,1.4434325578738343,1,0.0
1,-1.0,0.8342697312254934,1,0.0
1,-4.0,2.1505110698523104,1,0.0
1,2.0,5.661147652038963,2,1.0
1,1.0,4.985913333455819,1,1.0
1,2.0,4.202949260112229,1,1.0
1,7.0,3.480086049174141,2,1.0
0,7.0,2.075426811145428,2,0.0
0,-3.0,-2.5039953478970425,1,0.0
1,0.0,1.9443080503838301,1,0.0
1,1.0,3.583516090752346,1,0.0
1,4.0,4.121528326008248,2,1.0
0,1.0,0.3150235480924416,2,0.0
1,11.0,8.943921110951102,2,1.0
1,8.0,15.681819016303258,2,1.0
1,6.0,8.733398884734441,2,1.0
1,1.0,3.6131420878532787,1,0.0
1,-10.0,-4.006237685062053,1,0.0
1,1.0,3.0,1,0.0
1,-2.0,-2.892197679295191,1,0.0
1,-3.0,2.1169445648112855,1,0.0
1,12.0,8.449599833095974,2,1.0
1,15.0,6.7937008507094205,2,1.0
1,6.0,4.3092855654314635,2,1.0
1,5.0,5.640233694560747,2,1.0
0,-5.0,-1.4252510792875575,1,0.0
0,2.0,1.5802692029992054,2,0.0
0,-4.0,-6.929445683140792,1,0.0
1,1.0,3.907831767163303,1,1.0
0,1.0,1.407882991590455,1,0.0
1,-7.0,0.7130989293394601,1,0.0
0,-3.0,-0.3140492579964946,1,0.0
0,-2.0,-4.236985369028665,1,0.0
0,-5.0,-8.271802886005277,1,0.0
1,-4.0,-1.1359821071831293,1,0.0
0,-2.0,-1.3216071480047744,1,0.0
0,-4.0,-3.173444267060813,1,0.0
1,-1.0,1.9084970901084997,1,0.0
1,8.0,6.17987353506898,2,1.0
0,3.0,2.6316975732466066,2,0.0
1,2.0,5.28022609340422,1,1.0
0,0.0,1.0380632086800545,1,0.0
0,0.0,0.22775348853409805,1,0.0
0,7.0,2.233697956693163,2,0.0
1,1.0,3.0,1,0.0
0,1.0,0.3495094418139424,1,0.0
0,3.0,0.25554176645566096,2,0.0
1,4.0,6.130215851042685,2,1.0
0,-5.0,-3.333131932458576,1,0.0
0,-2.0,-1.373717367717209,1,0.0
1,1.0,6.191373783650991,2,1.0
1,3.0,4.589450947135521,1,1.0
1,1.0,3.0,1,0.0
0,0.0,0.0,1,0.0
1,5.0,8.429473407631278,2,1.0
1,5.0,9.664631633091085,2,1.0
1,0.0,0.3119788408045183,1,0.0
0,4.0,0.47318519837170214,2,0.0
0,0.0,0.0,1,0.0
0,-12.0,-6.209896571926393,1,0.0
1,-2.0,2.291578914758792,1,0.0
1,-2.0,1.5281071926518026,1,0.0
0,4.0,2.109148407613901,2,0.0
0,-2.0,-1.4874176515208788,1,0.0
0,9.0,4.316214721825372,2,1.0
1,6.0,7.756482648092808,2,1.0
0,9.0,6.2063133356027125,2,1.0
1,3.0,5.576913231516482,2,1.0
1,3.0,3.7202976286196514,1,1.0
1,-7.0,2.6621608679539235,1,0.0
1,7.0,9.129882362936716,2,1.0
1,9.0,7.803112346815722,2,1.0
1,-6.0,-1.2984392326873415,1,0.0
1,-6.0,0.5830538263552767,1,0.0
1,3.0,6.090350110429065,2,1.0
1,3.0,4.3387823919306046,1,1.0
1,-7.0,2.6962706658215443,1,0.0
0,-2.0,-0.5181494051103449,1,0.0
1,-2.0,0.8638072273931292,1,0.0
0,1.0,1.6801913386619922,2,0.0
1,0.0,2.14210810762541,1,0.0
0,1.0,2.2781313332075075,2,0.0
0,-1.0,-4.5867744283409335,1,0.0
0,-3.0,-3.329072473295889,1,0.0
0,-2.0,-3.5728342499713777,1,0.0
1,4.0,4.807631546381427,2,1.0
1,6.0,9.353320241365289,2,1.0
1,-1.0,2.0248164896208145,1,0.0
1,0.0,2.4059295152779696,1,0.0
1,3.0,3.386990996831539,1,1.0
0,-2.0,-0.347129611321742,1,0.0
1,-3.0,0.7047088758970506,1,0.0
1,-2.0,0.9560342862043956,1,0.0
1,-6.0,-3.236379833924272,1,0.0
0,5.0,2.463057962346401,2,0.0
1,-1.0,2.653872267162847,1,0.0
0,-4.0,-1.0766783866540026,1,0.0
0,9.0,4.659823187882381,2,1.0
1,4.0,5.434496772155118,2,1.0
0,5.0,6.44026785510905,2,1.0
1,-2.0,1.7057254987642887,1,0.0
1,1.0,3.0,1,0.0
1,2.0,3.6128201138908933,2,1.0
1,7.0,7.630781348097694,2,1.0
1,1.0,3.0,1,0.0
0,8.0,1.7327948856014332,2,0.0
1,-6.0,2.3985045710333246,1,0.0
0,4.0,4.41603983309842,2,0.0
0,4.0,0.7339243603710145,2,0.0
1,9.0,9.355787160584214,2,1.0
0,-3.0,-1.209169612673234,1,0.0
1,4.0,6.291524159059923,2,1.0
1,7.0,9.64213011379653,2,1.0
0,-1.0,-1.1345939001908092,1,0.0
0,-4.0,-4.304520272402308,1,0.0
0,5.0,4.378778157026819,2,0.0
0,-1.0,-0.4722424611340499,1,0.0
1,-10.0,-1.8392536924897485,1,0.0
1,-3.0,0.40189707352506465,1,0.0
1,-7.0,-1.3492450832133303,1,0.0
0,-1.0,-0.9678567606530477,1,0.0
1,4.0,5.960068527637979,2,1.0
1,2.0,3.423775128067973,1,1.0
0,-4.0,-4.2299451539071935,1,0.0
1,3.0,5.465686976515093,2,1.0
0,-2.0,-0.8210550303891517,1,0.0
1,2.0,4.109122014455819,1,1.0
1,-3.0,1.3061124223520426,1,0.0
1,-3.0,-0.04522632809031357,1,0.0
1,6.0,5.7402909488953355,2,1.0
1,1.0,3.5631074686223605,1,0.0
1,4.0,7.587700495307904,2,1.0
1,-1.0,2.014841516194781,1,0.0
1,3.0,4.91725328198611,1,1.0
1,1.0,3.0,1,0.0
1,16.0,12.578376928288012,2,1.0
0,-7.0,-4.027191943959746,1,0.0
0,-5.0,-3.0612373651553075,1,0.0
0,-1.0,-0.918643710519047,1,0.0
1,3.0,11.632193616895474,2,1.0
0,4.0,4.732564894210331,2,0.0
1,2.0,3.963440891203518,1,1.0
1,4.0,5.919242944055783,2,1.0
0,10.0,6.50293320986759,2,1.0
0,4.0,1.4277714538325967,2,0.0
0,4.0,0.8740668901971091,2,0.0
1,2.0,3.9088048159503224,1,1.0
0,-3.0,-0.5862304021138173,1,0.0
0,-1.0,-1.7524845074254392,1,0.0
1,7.0,11.016924780597586,2,1.0
1,1.0,3.0,1,0.0
1,-1.0,2.81557316954352,1,0.0
1,10.0,8.472753152603666,2,1.0
0,5.0,8.238286739069407,2,1.0
0,4.0,2.2781421111688647,2,0.0
0,3.0,5.3469443421030345,2,0.0
0,0.0,4.644966907323381,2,0.0
0,2.0,0.8767982797491601,2,0.0
0,1.0,0.5479687858119635,1,0.0
1,-8.0,-1.6899531637791405,1,0.0
1,4.0,11.655679867872463,2,1.0
1,7.0,6.311765678684408,2,1.0
1,-1.0,1.9090613235234697,1,0.0
1,2.0,3.9797047222168915,1,1.0
1,0.0,2.0529536244860993,1,0.0
1,2.0,3.995595584685768,1,1.0
0,-2.0,-1.5165113329759967,1,0.0
1,-1.0,-3.9402696175363063,1,0.0
1,1.0,5.036867987237311,1,1.0
0,-12.0,-6.8584237066552305,1,0.0
1,-1.0,2.8444112196265756,1,0.0
1,-3.0,1.3218949817066763,1,0.0
0,-2.0,-1.4382062428133837,1,0.0
1,6.0,4.087193969580496,2,1.0
1,3.0,3.708959230160219,1,1.0
0,4.0,3.2543838958686617,2,0.0
1,5.0,6.310633008536716,2,1.0
1,1.0,3.0,1,0.0
1,-8.0,0.47122610615790705,1,0.0
1,-2.0,2.3133963815771006,1,0.0
0,-1.0,-0.7080891968888668,1,0.0
1,16.0,17.641022507315085,2,1.0
1,8.0,4.555816518311508,2,1.0
0,-6.0,-2.1474243752862527,1,0.0
1,3.0,5.131898608944638,1,1.0
0,4.0,3.4350694463891323,2,0.0
1,5.0,9.032132592191886,2,1.0
1,-1.0,2.1304631629316373,1,0.0
1,-2.0,1.2356149589954823,1,0.0
1,7.0,8.81630353093134,2,1.0
0,0.0,0.7871992255707752,1,0.0
1,4.0,5.776176003215302,2,1.0
0,7.0,7.861792681574059,2,1.0
1,4.0,5.335443274825719,2,1.0
0,-5.0,-6.0794878218867625,1,0.0
1,1.0,6.593014765253419,2,1.0
1,2.0,3.1905138749969013,1,1.0
0,7.0,5.511447466883054,2,1.0
0,2.0,5.994502459100333,2,0.0
1,0.0,2.0849333310777975,1,0.0
1,3.0,4.477681426734122,1,1.0
1,2.0,4.983680419275196,1,1.0
0,2.0,0.33472491176568725,2,0.0
0,-5.0,-2.968542836324939,1,0.0
1,-1.0,1.9743848578156538,1,0.0
0,-1.0,-3.1553859577073977,1,0.0
0,0.0,1.9777473705537059,2,0.0
1,-1.0,1.6744288463354273,1,0.0
1,9.0,5.874760731021978,2,1.0
1,3.0,4.955236435070774,1,1.0
0,2.0,1.6385286554485448,2,0.0
0,0.0,0.0,1,0.0
0,3.0,1.336315027287215,2,0.0
1,1.0,3.0,1,0.0
1,1.0,3.0,1,0.0
1,3.0,8.36470197573109,2,1.0
0,3.0,6.684776133213235,2,0.0
1,-7.0,-0.6763817434133372,1,0.0
0,0.0,1.0404557141235573,1,0.0
1,9.0,8.637199556021201,2,1.0
1,2.0,5.250635831227337,2,1.0
1,2.0,9.61368996741198,2,1.0
1,3.0,6.886043348853461,2,1.0
1,0.0,0.6989922587399797,1,0.0
1,-5.0,0.5268237547635732,1,0.0
1,2.0,3.505448308040787,1,1.0
1,-3.0,0.7418631261685653,1,0.0
0,0.0,0.7939113567110411,1,0.0
1,9.0,4.314758421699603,2,1.0
1,4.0,7.352040090219226,2,1.0
1,3.0,4.202028825967393,1,1.0
0,3.0,0.28616384325860145,2,0.0
1,2.0,3.4476016142098227,1,1.0
1,-4.0,0.5806735394035307,1,0.0
0,4.0,0.7754960349414789,2,0.0
1,8.0,10.191260629620409,2,1.0
0,-1.0,-0.7394068088851826,1,0.0
0,-9.0,-6.141464670083687,1,0.0
1,-2.0,0.6213477790474147,1,0.0
0,-1.0,-0.4364546224842017,1,0.0
1,12.0,14.423621436511242,2,1.0
0,-2.0,-0.5407083226656472,1,0.0
0,4.0,3.1203379429222977,2,0.0
0,4.0,8.062386512200206,2,1.0
1,1.0,3.0,1,0.0
0,4.0,4.784597978694945,2,0.0
1,1.0,3.0,1,0.0
1,-7.0,0.9212794116967502,1,0.0
1,1.0,3.8114726698250876,2,1.0
1,5.0,5.613114527477478,2,1.0
0,7.0,3.252354386052191,2,1.0
0,7.0,3.214343611974167,2,1.0
0,-1.0,-1.0967148278087682,1,0.0
1,-9.0,-2.5040077269738417,1,0.0
0,5.0,8.97128052772272,2,1.0
1,-6.0,-3.0197535364143278,1,0.0
1,1.0,3.0,1,0.0
1,-5.0,-0.20461052327613505,1,0.0
1,-3.0,-2.6784618005640795,1,0.0
0,-1.0,-0.08071950350971485,1,0.0
0,-2.0,-0.9392550742157306,1,0.0
1,-1.0,0.9774329560639266,1,0.0
0,9.0,4.852141677254446,2,1.0
0,-2.0,-0.9840308857460317,1,0.0
1,1.0,4.530659924459515,1,1.0
0,-10.0,-0.9861206913313154,1,0.0
0,-16.0,-8.051662148766232,1,0.0
0,3.0,1.1557577296885542,2,0.0
1,-3.0,0.09835201884873346,1,0.0
1,-1.0,2.804219433277729,1,0.0
1,-3.0,-1.5994901912209967,1,0.0
0,5.0,3.060513374460071,2,0.0
1,8.0,8.503890748300373,2,1.0
0,1.0,0.5351593869035846,1,0.0
1,9.0,3.80961748205756,2,1.0
0,8.0,3.01675750930944,2,1.0
0,10.0,5.754617108322869,2,1.0
1,11.0,5.329372962881827,2,1.0
1,4.0,4.727428684221928,2,1.0
1,7.0,10.431652739161388,2,1.0
0,6.0,10.002605179705506,2,1.0
1,-5.0,-9.842114219416697,1,0.0
1,-1.0,1.3689746154916764,1,0.0
1,7.0,7.2905630470547536,2,1.0
0,0.0,0.600157933182989,1,0.0
1,1.0,3.0,1,0.0
1,3.0,4.782862458286274,1,1.0
0,-1.0,-4.413477996461081,1,0.0
0,-1.0,-0.898918537479447,1,0.0
1,6.0,11.294520258024454,2,1.0
1,7.0,6.576134359913813,2,1.0
1,-5.0,0.4315041804569244,1,0.0
1,-1.0,2.0670664214832826,1,0.0
0,3.0,0.4057109882321106,2,0.0
1,1.0,3.0,1,0.0
0,2.0,3.385558660068258,2,0.0
1,7.0,5.227088251515386,2,1.0
1,7.0,3.6956867435556906,2,1.0
0,0.0,6.197526047207731,2,0.0
1,1.0,3.0,1,0.0
0,4.0,4.655443428000775,2,0.0
1,-2.0,1.431103527303568,1,0.0
0,-5.0,-0.8843695850351354,1,0.0
1,2.0,3.75670903140128,1,1.0
1,1.0,3.0,1,0.0
1,-5.0,-2.132309260103784,1,0.0
1,6.0,3.3892293033586665,2,1.0
1,3.0,3.396105642495249,1,1.0
0,1.0,1.5224310086237098,1,0.0
0,0.0,0.6579960804183469,1,0.0
1,3.0,5.23025170290036,1,1.0
1,5.0,4.440046172552508,2,1.0
1,2.0,5.062084122010466,1,1.0
1,5.0,3.4815600455390054,2,1.0
0,-3.0,-2.382380209899997,1,0.0
0,4.0,2.667518928608177,2,0.0
1,8.0,5.533933709741348,2,1.0
0,0.0,0.0,1,0.0
1,-1.0,-0.44294566977815064,1,0.0
0,2.0,1.5211901681604885,2,0.0
0,3.0,2.7356503791524918,2,0.0
1,3.0,3.52598725006463,1,1.0
0,0.0,0.7876959355564651,2,0.0
0,1.0,2.6103130066917064,2,0.0
0,-1.0,-0.550861911543452,1,0.0
0,-2.0,-0.9023935723448416,1,0.0
1,3.0,3.3001068625971333,2,1.0
1,-3.0,0.296631952482977,1,0.0
1,1.0,4.155040769548322,1,1.0
1,0.0,2.485632251215861,1,0.0
1,7.0,7.529994384892297,2,1.0
0,1.0,1.9833144790143589,1,0.0
1,7.0,8.615409421213446,2,1.0
1,3.0,3.111046518350764,1,1.0
1,13.0,9.23414828604794,2,1.0
0,1.0,10.276620876954308,2,1.0
1,6.0,4.731878469007446,2,1.0
1,-1.0,1.8678252950301382,1,0.0
0,-9.0,-3.449242799455484,1,0.0
0,-9.0,-4.616233068224852,1,0.0
0,1.0,5.555922295511387,2,0.0
0,5.0,4.24394005842523,2,0.0
0,-3.0,-1.6467438895182758,1,0.0
0,-2.0,-3.977345648829216,1,0.0
1,-2.0,-1.7588297423020105,1,0.0
0,-7.0,-6.518367262763827,1,0.0
0,-5.0,-4.533411182636157,1,0.0
1,4.0,5.63190374157378,2,1.0
1,1.0,3.402903033718179,1,0.0
0,-5.0,-2.9027424549654097,1,0.0
1,6.0,3.6791989899847537,2,1.0
0,1.0,1.6939538526602949,2,0.0
0,2.0,1.5737345144435348,2,0.0
0,0.0,0.0,1,0.0
0,2.0,1.8819693214049587,1,0.0
1,-4.0,-1.4958057115937535,1,0.0
1,9.0,5.226142785921089,2,1.0
1,7.0,6.900151999015991,2,1.0
0,-5.0,-4.395971066663529,1,0.0
1,4.0,4.265808282173337,2,1.0
1,10.0,9.097973993355621,2,1.0
1,2.0,4.112260702971988,1,1.0
1,1.0,3.0,1,0.0
0,-2.0,-0.8612541055745041,1,0.0
1,5.0,3.709255676702432,2,1.0
1,1.0,3.4322757858935353,1,0.0
1,-14.0,-3.3877064181437424,1,0.0
0,0.0,0.7992573101529358,1,0.0
0,3.0,2.6424719468324813,2,0.0
1,12.0,9.134511107514312,2,1.0
1,-1.0,1.5590144872029916,1,0.0
0,5.0,5.672283073345246,2,1.0
1,-1.0,1.8257696155682555,1,0.0
0,-5.0,-1.2919292819227042,1,0.0
0,0.0,0.7759089446750748,1,0.0
0,1.0,0.5230542433923084,1,0.0
1,-1.0,2.121838715066277,1,0.0
1,6.0,4.027638270664822,2,1.0
0,0.0,0.0,1,0.0
0,3.0,2.1812571982252007,2,0.0
0,-3.0,-0.7641511222077494,1,0.0
1,7.0,6.306853087307677,2,1.0
1,5.0,5.529169877444224,2,1.0
0,2.0,1.5453774681431547,1,0.0
0,-3.0,-3.587327421206585,1,0.0
1,11.0,15.001826381253432,2,1.0
1,-3.0,2.6516536280221112,1,0.0
1,8.0,7.014568104772428,2,1.0
0,1.0,0.7301925090330547,1,0.0
1,6.0,8.69870110395263,2,1.0
0,1.0,2.8945695661161324,2,0.0
1,4.0,5.988809361680788,2,1.0
0,1.0,0.3082581849411584,2,0.0
1,6.0,5.399169975321287,2,1.0
0,-2.0,-1.343192168743378,1,0.0
1,4.0,8.77307884005081,2,1.0
1,-1.0,2.8467631290444837,1,0.0
0,4.0,5.748204481543342,2,0.0
0,5.0,2.101375395505148,2,0.0
1,11.0,5.294052940132934,2,1.0
0,2.0,7.785426819522798,2,0.0
0,4.0,2.795159241122832,2,0.0
1,3.0,5.34429739088662,1,1.0
1,1.0,6.258195630610294,2,1.0
1,-1.0,1.0612501929803138,1,0.0
0,-7.0,-14.11783487959422,1,0.0
1,9.0,8.755093998410562,2,1.0
0,-10.0,-7.96952857305137,1,0.0
0,1.0,0.4965354432415119,1,0.0
1,-3.0,-1.6950632673992096,1,0.0
1,-8.0,1.6020884710559649,1,0.0
1,-6.0,-2.0274463313847857,1,0.0
0,2.0,1.3455580616174616,1,0.0
0,-4.0,-3.133219008812152,1,0.0
1,-4.0,1.6389675778946518,1,0.0
0,7.0,3.594190095614334,2,1.0
1,-3.0,1.6641763975555062,1,0.0
1,2.0,3.557857699902784,1,1.0
0,1.0,2.1045219394272623,1,0.0
1,8.0,8.478608776328642,2,1.0
0,3.0,8.536127279419476,2,1.0
0,-5.0,-1.704814730537457,1,0.0
1,-5.0,-0.7153665057998158,1,0.0
1,-2.0,1.45739328704088,1,0.0
0,0.0,0.0,1,0.0
1,1.0,3.0,1,0.0
1,0.0,2.6632293466567463,1,0.0
1,0.0,2.6997279401815333,1,0.0
0,5.0,11.085800922312663,2,1.0
0,-3.0,-2.610609537401012,1,0.0
1,-1.0,-1.065871976290091,1,0.0
1,5.0,4.7851185641888225,2,1.0
1,-3.0,-0.18711942792513447,1,0.0
1,5.0,7.504521964092047,2,1.0
1,3.0,5.058446666893518,1,1.0
1,-2.0,2.240438738192261,1,0.0
1,4.0,5.594105048003865,2,1.0
0,1.0,1.2412701191942959,2,0.0
0,-2.0,-0.8539534501122458,1,0.0
1,2.0,4.39999644545353,1,1.0
1,1.0,6.0185627891229725,2,1.0
1,6.0,4.411992546350535,2,1.0
0,13.0,5.10140037082751,2,1.0
0,-4.0,-1.3650171643531899,1,0.0
0,3.0,1.097522538422117,2,0.0
1,1.0,3.0,1,0.0
0,-5.0,-8.605986596258985,1,0.0
0,1.0,1.4941171491412686,1,0.0
0,4.0,0.3031580616597517,2,0.0
1,10.0,11.139543664671544,2,1.0
0,3.0,2.5884512615532476,2,0.0
0,-4.0,-8.440104997529954,1,0.0
1,7.0,8.196220232968116,2,1.0
0,13.0,4.544514822606979,2,1.0
1,1.0,3.0,1,0.0
1,2.0,4.411073771400566,1,1.0
1,2.0,4.005534051408013,1,1.0
0,0.0,0.0,1,0.0
1,4.0,5.716722043501326,2,1.0
1,-10.0,-2.7069778762414662,1,0.0
0,12.0,7.095739382332145,2,1.0
1,7.0,7.781617808724175,2,1.0
0,6.0,2.6339506050508823,2,0.0
1,-9.0,-7.422484879182365,1,0.0
1,-4.0,2.598274156652387,1,0.0
0,-4.0,-1.6137156337475558,1,0.0
1,1.0,3.181043739202038,1,0.0
0,10.0,1.3896073560627742,2,1.0
1,3.0,5.096360776383898,1,1.0
0,-4.0,-4.6024246444448025,1,0.0
0,-1.0,-1.481405378228075,1,0.0
0,9.0,7.901335642737408,2,1.0
0,1.0,0.31398263615737076,1,0.0
1,10.0,9.13841623043636,2,1.0
0,-2.0,-0.4119211949210369,1,0.0
0,0.0,1.3295617788286627,1,0.0
0,-15.0,-2.779963879349097,1,0.0
1,1.0,3.0,1,0.0
0,5.0,2.3773904551071503,2,0.0
1,-1.0,0.14405097544453271,1,0.0
0,11.0,9.233977476682368,2,1.0
1,10.0,9.433257251704056,2,1.0
1,1.0,4.803553243236919,1,1.0
0,3.0,1.9392125925282728,2,0.0
0,-3.0,-1.486822986790889,1,0.0
1,2.0,4.67876756699458,2,1.0
1,-3.0,1.2320619414028435,1,0.0
0,1.0,1.802030461454666,1,0.0
0,-1.0,-0.966188895913121,1,0.0
1,5.0,9.73725955567955,2,1.0
1,1.0,3.0,1,0.0
0,0.0,0.0,1,0.0
1,-6.0,-5.329784065863901,1,0.0
1,1.0,3.9979554068119523,1,1.0
0,2.0,2.181261042763481,1,0.0
0,6.0,4.2893154501104656,2,1.0
0,7.0,2.144970792840236,2,0.0
0,-2.0,-0.19942817932279325,1,0.0
0,-8.0,-6.342631939747883,1,0.0
1,-6.0,-4.632837963313542,1,0.0
1,2.0,4.175987280433973,2,1.0
1,0.0,2.5560371803931052,1,0.0
0,-1.0,-0.9395046959251392,1,0.0
1,1.0,3.5617259984874825,1,0.0
0,0.0,1.1645513396383549,1,0.0
0,9.0,0.5887883974797048,2,0.0
1,1.0,3.0,1,0.0
0,5.0,4.467856957236163,2,0.0
0,1.0,2.5465011650442135,2,0.0
1,2.0,4.615888337690183,1,1.0
1,-7.0,0.5760274539042447,1,0.0
1,2.0,5.469961582163627,2,1.0
1,0.0,2.228413690889889,1,0.0
1,5.0,4.821356239261117,2,1.0
0,0.0,0.0,1,0.0
1,1.0,3.727059198337394,1,0.0
0,5.0,2.8144937362666482,2,0.0
0,2.0,0.2621768493431969,2,0.0
0,9.0,7.133262272696402,2,1.0
0,5.0,2.6991275806117847,2,0.0
1,3.0,4.519160671336393,2,1.0
0,5.0,3.253936547046448,2,0.0
0,11.0,5.478664523172209,2,1.0
0,-1.0,-0.5783071582376192,1,0.0
1,4.0,5.0126620844234075,2,1.0
0,-1.0,-2.265250900797375,1,0.0
0,0.0,0.08073595357521164,1,0.0
1,1.0,5.439085727402995,2,1.0
1,1.0,3.0,1,0.0
1,-4.0,0.4337038694042836,1,0.0
1,5.0,4.66493967366422,2,1.0
1,-1.0,1.8197713973991405,1,0.0
1,3.0,5.1950241720663035,2,1.0
1,1.0,3.0,1,0.0
1,6.0,6.709687987737287,2,1.0
0,4.0,4.005124590882696,2,0.0
1,0.0,-4.7434256070521315,1,0.0
0,7.0,2.1403979719650095,2,0.0
0,-2.0,-2.320293772643681,1,0.0
0,0.0,0.7523848169023433,1,0.0
0,-8.0,-9.221882931641618,1,0.0
1,6.0,4.635548840045255,2,1.0
1,1.0,3.8877013420099398,1,0.0
0,-13.0,-10.08276884313452,1,0.0
1,1.0,3.0,1,0.0
1,3.0,4.379462469060218,2,1.0
1,-3.0,1.3529816075775751,1,0.0
1,-1.0,2.736731051862221,1,0.0
1,0.0,1.5620699068271449,1,0.0
1,-2.0,1.370774576177209,1,0.0
0,1.0,1.800215438609322,1,0.0
1,1.0,3.0,1,0.0
1,-1.0,1.0568733944595108,1,0.0
0,-4.0,-0.5065327060858529,1,0.0
1,-5.0,-1.7936334599319101,1,0.0
0,0.0,0.6021217121612593,1,0.0
1,-1.0,2.3153138449601616,1,0.0
1,4.0,10.10243869265441,2,1.0
1,-8.0,-2.7891487221572113,1,0.0
1,2.0,4.266355009935736,1,1.0
1,4.0,6.5377789495610035,2,1.0
0,5.0,7.153411950412925,2,1.0
0,0.0,1.1371401143936415,1,0.0
1,1.0,3.0,1,0.0
1,9.0,7.068821737253326,2,1.0
1,0.0,1.8028819651394952,1,0.0
1,8.0,4.402935799484842,2,1.0
0,-5.0,-0.8078783925387896,1,0.0
1,2.0,6.682696557508386,2,1.0
1,0.0,2.5966980558509265,1,0.0
0,1.0,1.100346398764844,1,0.0
1,3.0,6.128302698284823,2,1.0
1,2.0,4.641832476532683,1,1.0
1,-4.0,-0.9643310579085971,1,0.0
0,-2.0,-2.866940466422563,1,0.0
1,2.0,3.883191487371446,1,1.0
1,17.0,8.464933188871797,2,1.0
1,3.0,5.380396554104516,2,1.0
1,1.0,3.0,1,0.0
1,5.0,6.670462897313222,2,1.0
0,2.0,0.14448002095439955,1,0.0
0,-6.0,-4.432320632994174,1,0.0
0,2.0,5.934440155084976,2,0.0
1,8.0,12.560716127322697,2,1.0
0,4.0,3.1541151741532816,2,0.0
0,0.0,2.848979320282426,2,0.0
1,-14.0,-8.66187606904614,1,0.0
0,0.0,0.9003757977562105,1,0.0
1,9.0,10.081706431102901,2,1.0
1,14.0,15.619873218121974,2,1.0
0,0.0,0.2209890528156082,1,0.0
1,-5.0,-4.461145148186997,1,0.0
1,-4.0,1.3436938497089708,1,0.0
1,4.0,13.83703848791271,2,1.0
1,-5.0,-1.98132047233202,1,0.0
0,-4.0,-0.24674552281499165,1,0.0
0,-2.0,-1.9202310091991777,1,0.0
1,-4.0,2.2744677029214664,1,0.0
1,2.0,4.066911663513492,1,1.0
0,-2.0,-1.881449245789957,1,0.0
0,0.0,0.9560497056244129,1,0.0
1,2.0,3.6607238189400975,1,1.0
0,-3.0,-0.9075199942460143,1,0.0
0,-5.0,-5.691195654979217,1,0.0
1,1.0,3.0,1,0.0
0,5.0,5.571799104024727,2,1.0
1,4.0,3.2289481465466086,2,1.0
0,2.0,1.9057101311169342,2,0.0
0,0.0,0.0,1,0.0
0,1.0,2.2680706375413595,2,0.0
1,-1.0,1.5028581651046855,1,0.0
0,-4.0,-2.262741282498132,1,0.0
1,2.0,4.519169364331882,2,1.0
1,1.0,4.754200101663959,1,1.0
1,4.0,7.652867361954507,2,1.0
0,-6.0,-4.7177249320124925,1,0.0
0,-6.0,-0.45493142881727167,1,0.0
1,-1.0,2.0980323401288214,1,0.0
1,1.0,3.0,1,0.0
1,3.0,4.47839812425531,2,1.0
1,1.0,3.2754915245439498,1,0.0
0,-6.0,-3.7192690896251976,1,0.0
0,1.0,1.0761752254304366,1,0.0
1,3.0,4.333676503075694,1,1.0
1,1.0,5.754848220924012,2,1.0
0,1.0,0.8895696462091843,1,0.0
1,2.0,10.489363753312219,2,1.0
1,11.0,12.472431716182138,2,1.0
0,3.0,1.772009620569753,2,0.0
1,-3.0,-3.8503416636597843,1,0.0
0,-3.0,-2.4193835668934502,1,0.0
0,1.0,0.448728416322404,2,0.0
0,0.0,4.60286578382642,2,0.0
1,0.0,2.473869343149183,1,0.0
1,-4.0,-2.574071124328605,1,0.0
0,-13.0,-11.748345244116235,1,0.0
1,-1.0,2.5020033616173425,1,0.0
1,6.0,12.47953856744892,2,1.0
1,5.0,5.96531947886606,2,1.0
0,-5.0,-7.591667886389093,1,0.0
0,12.0,1.732833739544177,2,1.0
1,-2.0,0.9959192686831622,1,0.0
1,-9.0,-1.7227809489344619,1,0.0
1,0.0,2.0228841775565267,1,0.0
0,-8.0,-5.806028240545561,1,0.0
