A,D,M,Q,Y
1.0,2.0,4.0491939589339845,1,1.0
1.0,2.0,3.4453321974403366,2,1.0
1.0,1.0,4.546035556603545,2,1.0
1.0,1.0,4.101631693991807,1,1.0
1.0,2.0,4.111629526731123,1,1.0
1.0,3.0,4.101915577444621,2,1.0
1.0,3.0,4.403659480456305,2,1.0
1.0,3.0,4.940166479040621,2,1.0
1.0,1.0,4.1138840709948905,1,1.0
1.0,1.0,3.5175794335759676,1,0.0
1.0,1.0,4.566619523703759,2,1.0
1.0,2.0,3.8417859576754783,1,1.0
1.0,2.0,3.4494342028250533,1,1.0
1.0,2.0,5.10426882467596,2,1.0
1.0,1.0,3.952238885733666,1,1.0
1.0,1.0,3.2293183857367453,1,0.0
1.0,2.0,4.548814313376983,2,1.0
1.0,2.0,3.2765188208978793,1,1.0
1.0,3.0,3.7823479641160493,2,1.0
1.0,1.0,3.2061827491908814,1,0.0
1.0,1.0,4.153009483425771,2,1.0
1.0,2.0,3.288363585225765,1,1.0
1.0,1.0,4.195014476110949,1,1.0
1.0,2.0,3.6927553999229454,1,1.0
1.0,1.0,3.510263961330118,1,0.0
1.0,2.0,4.4150574073544115,2,1.0
1.0,2.0,4.576705308529272,2,1.0
1.0,2.0,4.724441010768949,2,1.0
1.0,3.0,5.171015021550209,2,1.0
1.0,2.0,3.274289970010947,1,1.0
1.0,2.0,3.5039137368458757,1,1.0
1.0,3.0,4.356395977677957,2,1.0
1.0,2.0,3.400399823083772,1,1.0
1.0,3.0,3.3448501194938616,2,1.0
1.0,2.0,3.5583022154428265,1,1.0
1.0,3.0,3.6051361271768103,2,1.0
1.0,2.0,3.8410182749836235,1,1.0
1.0,2.0,5.272620495177101,2,1.0
1.0,2.0,3.8162949611722174,1,1.0
1.0,2.0,3.552982665732049,1,1.0
1.0,1.0,3.3405061550413855,1,0.0
1.0,2.0,3.26767091975971,1,1.0
1.0,1.0,3.7347899328027396,1,0.0
1.0,3.0,5.013307094318542,2,1.0
1.0,1.0,3.639893697386882,1,0.0
1.0,3.0,5.275821072715816,2,1.0
1.0,3.0,5.0738632915867505,2,1.0
1.0,2.0,3.584872743791338,1,1.0
1.0,1.0,3.668982968200385,1,0.0
1.0,1.0,3.7942282975563963,1,0.0
1.0,3.0,5.253475390479987,2,1.0
1.0,1.0,3.61413394797681,1,0.0
1.0,2.0,3.882896483553404,1,1.0
1.0,2.0,4.143854188642582,2,1.0
1.0,2.0,4.046432184847797,1,1.0
1.0,1.0,3.258724278348407,1,0.0
1.0,2.0,3.3119658701234314,1,1.0
1.0,2.0,4.322701689319154,2,1.0
1.0,2.0,3.1259774835102303,1,1.0
1.0,3.0,5.393672757427975,2,1.0
1.0,2.0,4.1456345472434695,1,1.0
1.0,1.0,3.678335010721919,1,0.0
1.0,1.0,4.213704213044029,2,1.0
1.0,1.0,3.89327982456535,1,0.0
1.0,3.0,4.375401120975937,2,1.0
1.0,3.0,3.5652925548974137,2,1.0
1.0,1.0,3.6475663102414337,1,0.0
1.0,3.0,3.7052924618285106,2,1.0
1.0,1.0,3.745032238769729,1,0.0
1.0,1.0,3.854453496732115,1,0.0
1.0,2.0,4.343478451721696,2,1.0
1.0,3.0,4.577958852652814,2,1.0
1.0,1.0,5.340725602980867,2,1.0
1.0,2.0,3.9691578299924073,1,1.0
1.0,1.0,3.813568449960308,1,0.0
1.0,2.0,3.765174136910164,1,1.0
1.0,2.0,3.827720977366828,1,1.0
1.0,2.0,4.184816602458104,1,1.0
1.0,1.0,4.102288368371863,1,1.0
1.0,3.0,4.610573060978495,2,1.0
1.0,1.0,3.6494251573997243,1,0.0
1.0,2.0,4.381533320993518,2,1.0
1.0,2.0,3.8198706257951835,1,1.0
1.0,2.0,5.210911680546766,2,1.0
1.0,1.0,3.7750576718400666,1,0.0
1.0,1.0,3.8014879102586394,1,0.0
1.0,1.0,3.4312299081385085,1,0.0
1.0,3.0,3.9162659016788663,2,1.0
1.0,3.0,4.773732360844643,2,1.0
1.0,1.0,3.304755633701976,1,0.0
1.0,1.0,3.133765183102252,1,0.0
1.0,2.0,3.9516988174172485,1,1.0
1.0,2.0,4.888751236616755,2,1.0
1.0,2.0,3.2562602325153183,1,1.0
1.0,3.0,4.206522797409841,2,1.0
1.0,3.0,4.379200896749399,2,1.0
1.0,2.0,4.800079535960366,2,1.0
1.0,2.0,4.145058579384154,1,1.0
1.0,1.0,3.597215535614674,1,0.0
1.0,2.0,3.578388982679635,1,1.0
1.0,3.0,4.617948063540024,2,1.0
1.0,2.0,3.780304405288221,1,1.0
1.0,3.0,5.358003608099651,2,1.0
1.0,3.0,4.165554122872188,2,1.0
1.0,3.0,3.4419195300227816,2,1.0
1.0,1.0,3.7050229302394437,1,0.0
1.0,1.0,3.896179676139533,1,0.0
1.0,3.0,5.1564826425653685,2,1.0
1.0,1.0,3.3753232260098387,1,0.0
1.0,1.0,3.367476026781706,1,0.0
1.0,3.0,3.8619334980654485,2,1.0
1.0,3.0,4.639921480705058,2,1.0
1.0,2.0,3.34699435972552,1,1.0
1.0,1.0,4.1686750797586525,1,1.0
1.0,1.0,3.7079383452414993,1,0.0
1.0,3.0,4.778557188617067,2,1.0
1.0,2.0,4.862378125256447,2,1.0
1.0,2.0,3.6657424408901353,2,1.0
1.0,1.0,3.720478507289429,1,0.0
1.0,2.0,3.797095584574557,1,1.0
1.0,1.0,3.515578681856597,2,0.0
1.0,1.0,3.7528324328964353,1,0.0
1.0,2.0,3.726621134557934,1,1.0
1.0,1.0,3.755081616255441,1,0.0
1.0,3.0,4.197143252868074,2,1.0
1.0,2.0,3.5690997496114654,1,1.0
1.0,2.0,3.569005976247772,2,1.0
1.0,2.0,5.31942664081515,2,1.0
1.0,1.0,3.088217355058455,1,0.0
1.0,2.0,4.056118112967143,1,1.0
1.0,3.0,4.604838646531132,2,1.0
1.0,2.0,4.819177328048349,2,1.0
1.0,2.0,3.19919874444065,1,1.0
1.0,2.0,3.536858607750357,2,1.0
1.0,2.0,3.6165799113311294,1,1.0
1.0,2.0,4.058583007734679,1,1.0
1.0,2.0,3.9015137075781476,1,1.0
1.0,2.0,3.533504477656387,2,1.0
1.0,2.0,4.1257872011344645,2,1.0
1.0,2.0,3.5201867668249687,1,1.0
1.0,3.0,4.410520331833066,2,1.0
1.0,1.0,3.6579688446281455,1,0.0
1.0,1.0,4.556379823355602,2,1.0
1.0,1.0,4.150498846073749,1,1.0
1.0,1.0,3.672063374400401,1,0.0
1.0,1.0,3.9244052399847726,1,1.0
1.0,2.0,4.142021533285174,1,1.0
1.0,1.0,3.6485647345130685,1,0.0
1.0,1.0,3.9595770385321942,1,1.0
1.0,1.0,3.8348016610418934,1,0.0
1.0,2.0,5.385375966636207,2,1.0
1.0,3.0,3.362436967657468,2,1.0
1.0,1.0,3.692793262257924,1,0.0
1.0,2.0,4.509118988862714,2,1.0
1.0,1.0,3.0488336445883233,1,0.0
1.0,1.0,3.716265823322847,1,0.0
1.0,1.0,3.4991350575724374,1,0.0
1.0,1.0,4.09416483322286,1,1.0
1.0,2.0,4.379582685858561,2,1.0
1.0,2.0,4.98978361863867,2,1.0
1.0,2.0,3.936339861588962,1,1.0
1.0,3.0,5.269912805954723,2,1.0
1.0,1.0,3.549991573011917,1,0.0
1.0,2.0,4.405808879649221,2,1.0
1.0,2.0,4.154192545448181,1,1.0
1.0,3.0,3.8208177053123764,2,1.0
1.0,3.0,4.380461408294979,2,1.0
1.0,2.0,3.3989032740216456,2,1.0
1.0,1.0,4.165395639106482,1,1.0
1.0,1.0,3.907919531548041,2,1.0
1.0,2.0,4.386643953191692,2,1.0
1.0,2.0,4.7843549810116714,2,1.0
1.0,1.0,3.8259112458639133,1,0.0
1.0,2.0,5.078915760588439,2,1.0
1.0,2.0,4.793100955973735,2,1.0
1.0,1.0,4.039096795509847,1,1.0
1.0,1.0,3.660898167945306,1,0.0
1.0,1.0,4.1586952490830384,1,1.0
1.0,2.0,3.087198901653551,1,1.0
1.0,2.0,3.7932986747262913,1,1.0
1.0,3.0,5.349660824606038,2,1.0
1.0,1.0,3.29931459275726,1,0.0
1.0,2.0,4.955972037502968,2,1.0
1.0,2.0,4.138664142156946,2,1.0
1.0,1.0,5.160352275060593,2,1.0
1.0,1.0,3.850360526923,1,0.0
1.0,2.0,3.985465369421452,1,1.0
1.0,1.0,3.5053759350011298,1,0.0
1.0,1.0,3.901776399988243,1,1.0
1.0,2.0,4.034149161277641,1,1.0
1.0,2.0,4.007743467616582,1,1.0
1.0,2.0,3.5796739073584467,1,1.0
1.0,2.0,3.2746498520649028,1,1.0
1.0,3.0,5.243393139930367,2,1.0
1.0,2.0,3.1878526120363775,2,1.0
1.0,3.0,5.260068482646567,2,1.0
1.0,1.0,3.7532465550138876,1,0.0
1.0,1.0,3.156025399556186,1,0.0
1.0,1.0,4.417359313217999,2,1.0
1.0,3.0,4.639179189813505,2,1.0
1.0,2.0,5.033248730937783,2,1.0
1.0,3.0,4.521537059566096,2,1.0
1.0,1.0,3.743068390402791,2,0.0
1.0,1.0,3.173752144747044,1,0.0
1.0,3.0,4.492336761056432,2,1.0
1.0,2.0,3.638786862019011,1,1.0
1.0,2.0,3.888178461276036,1,1.0
1.0,2.0,3.837118993203155,2,1.0
1.0,1.0,3.5528070437178725,2,0.0
1.0,2.0,3.2989870420147978,1,1.0
1.0,1.0,3.798286456812609,1,0.0
1.0,3.0,3.488182491633334,2,1.0
1.0,3.0,5.266082312826946,2,1.0
1.0,3.0,4.991756927500864,2,1.0
1.0,2.0,3.4788388361120783,1,1.0
1.0,2.0,5.057415995862318,2,1.0
1.0,1.0,3.592980397372411,1,0.0
1.0,3.0,4.171262669845904,2,1.0
1.0,1.0,3.8712949524194378,2,1.0
1.0,2.0,5.395480313708873,2,1.0
1.0,2.0,3.907964733945295,1,1.0
1.0,2.0,3.713287024183899,1,1.0
1.0,1.0,4.068657010907272,1,1.0
1.0,1.0,3.4753661392578525,1,0.0
1.0,2.0,3.648315718604581,2,1.0
1.0,2.0,4.478731625813571,2,1.0
1.0,2.0,4.103913039892321,1,1.0
1.0,1.0,5.232680115940621,2,1.0
1.0,1.0,4.039827474237119,1,1.0
1.0,2.0,4.0568313636941635,1,1.0
1.0,3.0,4.956062183980385,2,1.0
1.0,2.0,3.812793955647364,1,1.0
1.0,1.0,3.1853331226374815,1,0.0
1.0,3.0,3.5569864170341106,2,1.0
1.0,3.0,5.354032536374344,2,1.0
1.0,2.0,3.692020072662072,2,1.0
1.0,1.0,3.254878692473202,1,0.0
1.0,3.0,3.8837055026876253,2,1.0
1.0,3.0,3.8061687579745076,2,1.0
1.0,1.0,3.270078043933316,1,0.0
1.0,1.0,3.4477105450963927,1,0.0
1.0,2.0,4.090067006326733,2,1.0
1.0,2.0,4.170070783850641,1,1.0
1.0,1.0,4.09843984575422,1,1.0
1.0,2.0,4.60189088724626,2,1.0
1.0,2.0,4.897381085477789,2,1.0
1.0,2.0,3.6269316122804733,1,1.0
1.0,1.0,3.8480694495096395,1,0.0
1.0,1.0,3.3458972738191144,2,0.0
1.0,2.0,3.5031623781667878,1,1.0
1.0,1.0,3.730515591510965,1,0.0
1.0,2.0,3.92150560630255,2,1.0
1.0,1.0,3.58619944335778,1,0.0
1.0,1.0,4.878439890648126,2,1.0
1.0,2.0,3.6478077776979263,1,1.0
1.0,1.0,3.379095415151762,1,0.0
1.0,1.0,3.711225010736779,1,0.0
1.0,2.0,4.50997863041462,2,1.0
1.0,2.0,3.5134040145127403,1,1.0
1.0,1.0,3.7319334758850955,1,0.0
1.0,1.0,3.4855713977770013,1,0.0
1.0,2.0,3.2487098641604906,1,1.0
1.0,3.0,4.301698606864729,2,1.0
1.0,2.0,3.445582383810252,2,1.0
1.0,2.0,4.044632627339022,1,1.0
1.0,1.0,4.065246897763332,1,1.0
1.0,1.0,3.8918740155611027,1,0.0
1.0,1.0,3.550064783885791,1,0.0
1.0,2.0,3.855840500272386,2,1.0
1.0,3.0,3.947109748690182,2,1.0
1.0,1.0,3.6728070911401955,1,0.0
1.0,2.0,3.425987085471042,1,1.0
1.0,3.0,4.261185712495871,2,1.0
1.0,3.0,5.179406783260571,2,1.0
1.0,2.0,5.280400163298365,2,1.0
1.0,3.0,3.8183846228667018,2,1.0
1.0,1.0,3.6828801140356866,1,0.0
1.0,1.0,3.7934322866430943,1,0.0
1.0,1.0,3.3487260736036935,1,0.0
1.0,2.0,3.537514264479716,1,1.0
1.0,2.0,4.171081197877525,1,1.0
1.0,1.0,3.556749540535292,2,0.0
1.0,1.0,4.194961686889087,1,1.0
1.0,3.0,5.364095167371403,2,1.0
1.0,2.0,5.070752608753306,2,1.0
1.0,1.0,3.951049593835968,1,1.0
1.0,3.0,5.217254761107753,2,1.0
1.0,1.0,3.585654158343848,1,0.0
1.0,2.0,3.8945618825455988,1,1.0
1.0,2.0,3.642047104454033,1,1.0
1.0,1.0,5.145340852265205,2,1.0
1.0,1.0,4.13420849670864,1,1.0
1.0,2.0,4.200294051870075,2,1.0
1.0,2.0,3.9173451027123454,1,1.0
1.0,1.0,3.209299986301786,1,0.0
1.0,2.0,3.5471220646452206,1,1.0
1.0,2.0,3.4831961123074837,1,1.0
1.0,2.0,3.6740629804018914,1,1.0
1.0,3.0,4.170454436460102,2,1.0
1.0,1.0,3.989796709463836,1,1.0
1.0,2.0,4.3474092287376145,2,1.0
1.0,2.0,3.735948513059358,1,1.0
1.0,3.0,4.599260884926455,2,1.0
1.0,1.0,3.39346265423722,2,0.0
1.0,1.0,3.2084448316332024,1,0.0
1.0,3.0,5.259355350670562,2,1.0
1.0,1.0,4.004667109562938,2,1.0
1.0,3.0,4.908789909848039,2,1.0
1.0,3.0,3.0906994805896675,2,1.0
1.0,2.0,5.374457972975419,2,1.0
1.0,1.0,4.173651794502005,1,1.0
1.0,2.0,3.986293765414546,1,1.0
1.0,2.0,4.209629423693266,2,1.0
1.0,1.0,3.8831304916135077,1,0.0
1.0,1.0,4.161051267528876,2,1.0
1.0,1.0,4.137983126359526,1,1.0
1.0,2.0,3.1509920937700064,2,1.0
1.0,3.0,5.147835983007832,2,1.0
1.0,2.0,3.135060975076674,1,1.0
1.0,1.0,3.9559343103412834,1,1.0
1.0,1.0,3.245077727822591,1,0.0
1.0,2.0,3.1490579344181944,1,1.0
1.0,2.0,5.376163413109255,2,1.0
1.0,3.0,4.187432500638918,2,1.0
1.0,2.0,4.104358467644207,1,1.0
1.0,1.0,4.010369875005956,1,1.0
1.0,2.0,3.565828853778028,1,1.0
1.0,1.0,3.873465502584536,1,0.0
1.0,2.0,4.934305036318421,2,1.0
1.0,1.0,3.273850063320962,1,0.0
1.0,2.0,4.16790160169144,1,1.0
1.0,2.0,3.5084335802063844,1,1.0
1.0,2.0,3.6464142566809814,2,1.0
1.0,1.0,3.081321868347986,1,0.0
1.0,2.0,3.6253514097832014,1,1.0
1.0,2.0,3.8632434287426927,1,1.0
1.0,1.0,3.636264592037728,1,0.0
1.0,2.0,3.342164715050239,1,1.0
1.0,2.0,3.7389052137636294,1,1.0
1.0,2.0,3.8938708851673565,2,1.0
1.0,2.0,4.129480855924366,1,1.0
1.0,1.0,3.8994311851981807,1,0.0
1.0,1.0,3.899322151428415,1,0.0
1.0,1.0,4.066298934010419,1,1.0
1.0,1.0,3.9830512358072268,1,1.0
1.0,1.0,3.846589567290777,1,0.0
1.0,3.0,5.040414911285735,2,1.0
1.0,3.0,3.9060677114148157,2,1.0
1.0,2.0,4.034649199587012,1,1.0
1.0,1.0,3.541307567968596,1,0.0
1.0,2.0,3.6584605432043724,1,1.0
1.0,2.0,3.7704021271795414,2,1.0
1.0,2.0,3.5326732070125284,1,1.0
1.0,1.0,3.971087347041151,1,1.0
1.0,1.0,3.8625811077214065,1,0.0
1.0,2.0,5.148045971300045,2,1.0
1.0,2.0,3.387768013391267,2,1.0
1.0,1.0,3.5232023827298686,1,0.0
1.0,1.0,4.190659825547797,2,1.0
1.0,3.0,5.21031804118158,2,1.0
1.0,2.0,4.138011217251398,2,1.0
1.0,3.0,3.7369695314036515,2,1.0
1.0,2.0,3.8182326820799934,1,1.0
1.0,2.0,3.426702876262794,1,1.0
1.0,2.0,3.887168635275579,2,1.0
1.0,1.0,3.8503901747750646,1,0.0
1.0,1.0,3.262864851768532,1,0.0
1.0,1.0,3.6347122004187042,1,0.0
1.0,1.0,4.993789287703808,2,1.0
1.0,2.0,4.035232273610581,1,1.0
1.0,1.0,3.81226668116056,1,0.0
1.0,2.0,3.420850751417456,1,1.0
1.0,3.0,3.084215766280523,2,1.0
1.0,3.0,4.808088372973155,2,1.0
1.0,1.0,3.8827445941166747,1,0.0
1.0,1.0,3.3414178948359825,1,0.0
1.0,2.0,3.3066876870155366,1,1.0
1.0,1.0,3.394867761966206,1,0.0
1.0,3.0,5.164040294190427,2,1.0
1.0,1.0,4.3057924896917745,2,1.0
1.0,1.0,3.2682725869194096,1,0.0
1.0,2.0,3.8135911713869595,2,1.0
1.0,2.0,3.6617287358237034,2,1.0
1.0,1.0,4.191830319254411,1,1.0
1.0,2.0,3.9893364138932115,1,1.0
1.0,1.0,5.008088911410329,2,1.0
1.0,1.0,4.0809861274055335,1,1.0
1.0,1.0,3.3576066086948493,1,0.0
1.0,2.0,4.46043577199816,2,1.0
1.0,2.0,3.668640981288585,1,1.0
1.0,3.0,3.7571618957814428,2,1.0
1.0,2.0,3.3848149975387765,1,1.0
1.0,3.0,4.044697412406831,2,1.0
1.0,1.0,3.9484093432399385,1,1.0
1.0,2.0,3.318063107556595,1,1.0
1.0,2.0,3.9353259222080768,2,1.0
1.0,2.0,3.8159020401673374,1,1.0
1.0,2.0,3.6772321487491237,1,1.0
1.0,2.0,3.5815740697215253,1,1.0
1.0,3.0,5.191120616230245,2,1.0
1.0,2.0,3.0693468354678664,1,1.0
1.0,3.0,4.906602432364187,2,1.0
1.0,1.0,3.3448896585182415,1,0.0
1.0,1.0,3.454099827361066,1,0.0
1.0,1.0,3.42193589975541,2,0.0
1.0,2.0,3.984178878555853,1,1.0
1.0,1.0,4.057811790701686,1,1.0
1.0,1.0,3.853281111190102,2,1.0
1.0,2.0,3.8057967118966034,1,1.0
1.0,1.0,3.767250888158386,1,0.0
1.0,3.0,5.1878405457370445,2,1.0
1.0,3.0,5.3429769381197545,2,1.0
1.0,1.0,4.066714254131526,1,1.0
1.0,1.0,3.95119934406579,1,1.0
1.0,1.0,4.142712232886214,1,1.0
1.0,1.0,3.7932244913183983,1,0.0
1.0,1.0,3.4614859057850387,1,0.0
1.0,1.0,4.004380633938429,1,1.0
1.0,1.0,3.848557042615368,1,0.0
1.0,1.0,3.565649027975834,1,0.0
1.0,3.0,3.979901380882173,2,1.0
1.0,3.0,5.352597389854978,2,1.0
1.0,3.0,4.434433462786768,2,1.0
1.0,2.0,3.391374201340251,2,1.0
1.0,1.0,4.194866163040154,1,1.0
1.0,3.0,5.144461490219875,2,1.0
1.0,1.0,4.059854954042352,1,1.0
1.0,2.0,3.8279358753254993,2,1.0
1.0,1.0,3.376498528826786,1,0.0
1.0,2.0,3.3946482933292046,1,1.0
1.0,3.0,4.8639252550270236,2,1.0
1.0,1.0,3.326990147103218,1,0.0
1.0,1.0,3.8464498471548447,1,0.0
1.0,1.0,3.6783243079125945,1,0.0
1.0,1.0,4.0133108809694775,1,1.0
1.0,2.0,3.21617245607408,1,1.0
1.0,3.0,4.423461969095257,2,1.0
1.0,1.0,3.7748927399078043,1,0.0
1.0,1.0,4.406293522350458,2,1.0
1.0,1.0,4.154548345343903,1,1.0
1.0,1.0,3.972127203521942,1,1.0
1.0,1.0,4.08634933458252,1,1.0
1.0,2.0,3.8640786091559898,1,1.0
1.0,2.0,3.6762488204901835,1,1.0
1.0,1.0,3.8172072975169726,1,0.0
1.0,1.0,3.671110923934,1,0.0
1.0,1.0,3.09385579805735,1,0.0
1.0,2.0,3.4557294196944914,1,1.0
1.0,1.0,4.174904545038628,1,1.0
1.0,1.0,3.4624948894651557,1,0.0
1.0,2.0,4.112417158089192,1,1.0
1.0,3.0,4.883864267024307,2,1.0
1.0,2.0,3.2951575122732852,1,1.0
1.0,3.0,4.241043665130116,2,1.0
1.0,1.0,4.08569459386537,1,1.0
1.0,3.0,5.251206384414186,2,1.0
1.0,3.0,4.8051666860459665,2,1.0
1.0,2.0,4.238460808234351,2,1.0
1.0,2.0,3.903227063062492,1,1.0
1.0,2.0,4.021218272184598,1,1.0
1.0,3.0,4.896382372353158,2,1.0
1.0,3.0,4.513208986078052,2,1.0
1.0,1.0,5.082054536231774,2,1.0
1.0,1.0,3.9716168729942267,1,1.0
1.0,2.0,5.097973924304087,2,1.0
1.0,2.0,3.290457652377161,1,1.0
1.0,1.0,4.173046490799293,1,1.0
1.0,2.0,3.8129106983205596,2,1.0
1.0,2.0,3.2862695190405677,1,1.0
1.0,3.0,3.8939087755061133,2,1.0
1.0,1.0,4.073814138213417,1,1.0
1.0,1.0,3.4088931993300515,2,0.0
1.0,2.0,3.6593069340796567,2,1.0
1.0,2.0,5.11242488390476,2,1.0
1.0,2.0,3.3341079931161444,1,1.0
1.0,1.0,4.815446097319514,2,1.0
1.0,2.0,3.573680436119555,1,1.0
1.0,1.0,3.861165136440656,1,0.0
1.0,2.0,3.888263621163568,1,1.0
1.0,2.0,4.735900611683771,2,1.0
1.0,3.0,4.597064517397394,2,1.0
1.0,1.0,3.71097611569801,1,0.0
1.0,2.0,3.4422350057903284,1,1.0
1.0,2.0,4.078972807834618,1,1.0
1.0,2.0,4.784323861526971,2,1.0
1.0,1.0,4.755069043423254,2,1.0
1.0,1.0,4.0667581130668955,1,1.0
1.0,2.0,4.533297656403644,2,1.0
1.0,1.0,3.979552355396015,1,1.0
1.0,3.0,5.001206462150545,2,1.0
1.0,2.0,3.9616685157239093,1,1.0
1.0,1.0,3.9526026559545064,1,1.0
1.0,3.0,4.646637391527309,2,1.0
1.0,3.0,5.338812263627846,2,1.0
1.0,1.0,4.174181282322979,1,1.0
1.0,3.0,4.841489243683066,2,1.0
1.0,2.0,3.9858970895403574,2,1.0
1.0,1.0,4.2579266654171555,2,1.0
1.0,2.0,3.5162539064379787,1,1.0
1.0,3.0,4.797325770570253,2,1.0
1.0,2.0,4.020484404046669,1,1.0
1.0,2.0,4.195826401575111,1,1.0
1.0,1.0,3.5013237570603413,1,0.0
1.0,2.0,3.318483190521408,1,1.0
1.0,1.0,3.6734587867389243,1,0.0
1.0,1.0,4.114631995280305,1,1.0
1.0,2.0,3.8510318230488094,1,1.0
1.0,3.0,5.335272727833484,2,1.0
1.0,1.0,3.7584248032489556,1,0.0
1.0,3.0,3.4543692574441187,2,1.0
1.0,2.0,4.58660626265956,2,1.0
1.0,3.0,4.845073063925234,2,1.0
1.0,1.0,5.097908502355764,2,1.0
1.0,1.0,4.072571890593578,1,1.0
1.0,1.0,4.1038612270252255,1,1.0
1.0,2.0,3.2665913700769833,2,1.0
1.0,2.0,4.072403581540163,1,1.0
1.0,1.0,3.487318049024409,1,0.0
1.0,2.0,3.66211119868613,1,1.0
1.0,1.0,3.6889800456906645,1,0.0
1.0,1.0,3.683700863895058,1,0.0
1.0,1.0,3.9330653909842757,1,1.0
1.0,1.0,3.956533736616958,1,1.0
1.0,1.0,3.272962334958623,2,0.0
1.0,1.0,3.9956852838553436,1,1.0
1.0,1.0,4.09949961744549,1,1.0
1.0,2.0,5.077764311547979,2,1.0
1.0,2.0,3.897528198899199,1,1.0
1.0,1.0,3.189562148728965,2,0.0
1.0,1.0,3.581237940549,1,0.0
1.0,2.0,3.3970128232882053,1,1.0
1.0,3.0,4.1980256095382344,2,1.0
1.0,2.0,3.0795400240447472,1,1.0
1.0,2.0,3.257286225743289,1,1.0
1.0,1.0,3.9937859320577593,1,1.0
1.0,2.0,3.9576501685040464,1,1.0
1.0,1.0,3.70484657706335,1,0.0
1.0,2.0,3.4640550373686905,2,1.0
1.0,1.0,3.9556084468424433,1,1.0
1.0,2.0,3.5431128839543335,1,1.0
1.0,3.0,3.7165883474037993,2,1.0
1.0,2.0,4.519293837478672,2,1.0
1.0,1.0,3.666103294120986,1,0.0
1.0,1.0,4.073111744763789,2,1.0
1.0,1.0,3.811676452713474,1,0.0
1.0,1.0,3.3294275742660466,1,0.0
1.0,1.0,3.971314302006081,1,1.0
1.0,1.0,3.7102800439696546,1,0.0
1.0,1.0,3.931789976306372,1,1.0
1.0,3.0,3.414574593991142,2,1.0
1.0,3.0,5.060681922464161,2,1.0
1.0,2.0,3.7039763167347033,1,1.0
1.0,3.0,4.893101503085079,2,1.0
1.0,1.0,5.334236637492326,2,1.0
1.0,2.0,4.0490502333911795,1,1.0
1.0,1.0,3.8887607612363997,1,0.0
1.0,1.0,4.137358138954729,1,1.0
1.0,1.0,4.179059974113349,1,1.0
1.0,1.0,4.056827720740602,1,1.0
1.0,2.0,5.247665548973885,2,1.0
1.0,3.0,3.6797249345256646,2,1.0
1.0,1.0,3.577238105380653,1,0.0
1.0,1.0,3.843638439250294,1,0.0
1.0,1.0,3.9220273349651444,1,1.0
1.0,1.0,3.7703607033009088,1,0.0
1.0,2.0,4.395322677194359,2,1.0
1.0,1.0,3.987615995409641,1,1.0
1.0,3.0,4.96857029773631,2,1.0
1.0,1.0,3.115373741649479,1,0.0
1.0,1.0,3.654881531608515,1,0.0
1.0,2.0,3.9271702364634624,2,1.0
1.0,2.0,3.6975231849550187,2,1.0
1.0,2.0,3.674209709596496,2,1.0
1.0,2.0,4.077633058661533,1,1.0
1.0,2.0,3.305776416422377,2,1.0
1.0,2.0,4.422302883358287,2,1.0
1.0,2.0,4.851391880307344,2,1.0
1.0,3.0,4.3964486603846655,2,1.0
1.0,1.0,3.312285702539855,1,0.0
1.0,3.0,4.431384719064267,2,1.0
1.0,2.0,4.008390225314749,1,1.0
1.0,2.0,3.7989252180116786,1,1.0
1.0,2.0,4.195421471738522,1,1.0
1.0,2.0,4.8322729830006494,2,1.0
1.0,2.0,3.5303977783696583,1,1.0
1.0,3.0,4.216329317025938,2,1.0
1.0,3.0,5.095434376492485,2,1.0
1.0,2.0,3.7802714088556817,1,1.0
1.0,2.0,3.8739125628878854,1,1.0
1.0,3.0,4.236811417607421,2,1.0
1.0,1.0,3.787050459503858,1,0.0
1.0,1.0,4.742199005601759,2,1.0
1.0,1.0,3.5363671641670766,1,0.0
1.0,3.0,4.189737797916823,2,1.0
1.0,2.0,4.8396159689261005,2,1.0
1.0,1.0,3.7874315211056335,1,0.0
1.0,2.0,3.963965416100958,1,1.0
1.0,2.0,3.4496733410284026,2,1.0
1.0,1.0,3.647653820070855,2,0.0
1.0,1.0,3.345465938177297,1,0.0
1.0,2.0,5.144513742196903,2,1.0
1.0,3.0,4.815051322151232,2,1.0
1.0,3.0,4.5173212666837,2,1.0
1.0,2.0,3.512165073490604,1,1.0
1.0,1.0,3.8559548120439,1,0.0
1.0,3.0,4.785370248109854,2,1.0
1.0,2.0,3.2375310480348687,1,1.0
1.0,2.0,4.68477557557658,2,1.0
1.0,3.0,3.167920096534398,2,1.0
1.0,1.0,3.83132231261634,1,0.0
1.0,2.0,3.7731185081293557,1,1.0
1.0,3.0,5.09024766607259,2,1.0
1.0,2.0,3.9685520586982745,1,1.0
1.0,2.0,5.299393257055364,2,1.0
1.0,2.0,4.097413188017976,1,1.0
1.0,2.0,4.8375309585572035,2,1.0
1.0,2.0,3.462348421809649,1,1.0
1.0,2.0,4.1449606609822975,2,1.0
1.0,2.0,3.28331699024836,1,1.0
1.0,2.0,4.625691230016107,2,1.0
1.0,2.0,3.8793503502813973,1,1.0
1.0,2.0,3.9855389919516884,1,1.0
1.0,1.0,3.9654629538412887,1,1.0
1.0,2.0,4.177357045535535,1,1.0
1.0,1.0,4.967087235256816,2,1.0
